Pure,Equlibration pH,Elution Conductivity,Sample Volume,serotype,from,resin,Elution pH,Wash pH,Elution Conductivity,Wash Conductivity,Sample Flowrate Elution (CV/h),System Flowrate Elution (CV/h)
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,14.20325183773118,7.421211530798327,36.98971884343213,38.29209659354965,6.17139174429264,5.607251903478438
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,6.08967168807899,5.457818688825038,49.041518950985676,25.997220481818754,13.743933397863426,5.345014446659986
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.4407285825611587,5.716616642021881,21.793606599931255,41.872509079054694,4.719773473433177,5.978879375642403
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.217805709011567,8.234629592039125,33.87993960939428,47.65747460580198,7.637031418371266,6.631772142564028
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,10.277364148152262,7.545971550630869,29.318281547883444,19.662057235701518,9.64137948327608,7.907464602404031
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,9.41659815562329,5.1644169149166945,39.31123042210939,38.60824650865952,6.809857438589343,6.414611094692954
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,10.25240984299377,8.0687268334679,28.421225280304547,40.586080003409265,9.920958461891322,5.765772621488866
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,9.161706321627069,5.035775996490814,24.565572974043214,42.70791782521411,7.689631508006182,7.0986715741101625
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,5.367915194351031,7.28732159464329,45.41725825543777,23.673558192684325,14.804693819276526,7.6932967446833365
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,3.1597838988750095,5.865943678619994,46.53211580494602,30.24323036078124,7.432993219393703,7.927051849224352
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.0137682537006227,8.57742131055036,46.91563324453246,23.292620112113237,6.667643079148702,7.920829457792658
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,6.7506378224036405,7.101599168286857,19.411635035625597,27.78389596333554,13.643913615473831,5.8343117028361515
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,5.580729218471714,7.307703804444846,22.479982995395996,26.373637586190753,1.442166843262549,8.15346312092405
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,3.6455280290505687,5.33484520935923,48.8695854942511,37.89569843368746,10.200227656658438,5.672142486642706
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,3.642159073061796,6.575469005294671,26.897283539875502,35.13635398281309,11.291168837520921,6.4635359476219625
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,8.22534133188562,5.529806168020739,45.60350243520952,38.979013373350064,2.958827913040957,7.424036716792724
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,6.052823276946669,6.18365407055699,32.09678180564034,37.87072913739665,7.897321363176687,8.814272798460472
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.635120985708297,8.956936658343041,26.08929657853222,41.43575372566856,13.378094895590033,7.721663662783953
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,11.945127700939977,8.942665563977041,32.09784173956913,32.05058581209772,2.367655541379989,5.840082265030562
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,4.049980264578717,5.0560580623068,34.25516829327949,25.20453212252462,13.468486047557802,5.495494692915818
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,6.638186352096964,6.466572995957665,41.92178695317172,23.19344725531327,6.710144267026312,8.299884451184615
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.120332351789754,5.676773367931331,24.44663245224033,49.40973405686142,14.278146894727998,6.923629509725584
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,2.5235604819073663,7.784523356893057,34.282199343824715,42.02163099155911,12.256541475939963,7.521543778580055
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,6.14084475915755,8.196222424936586,28.54278590395684,37.02399615575932,14.811750831727743,5.109484764415051
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,11.990161301829435,7.6166435527894025,26.854469125464377,36.68606830882278,12.038620666124231,5.679821624369319
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,4.0616678465003355,6.4628001596614695,20.24914451314057,27.734119824465616,6.045022935089925,6.610356688452578
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.93982765312625,5.397556530022689,47.4516103294656,33.78735910217672,4.969611552672463,6.492148742719229
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,11.405975884072468,8.522068674543993,21.55465269436166,22.112153926141275,2.4256565464077937,7.069943999220586
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,12.941917508284533,6.4202345151423375,26.12468605713153,41.50831791106999,6.036998465107496,8.923771992686138
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,10.09081254049878,7.182327992727043,47.821677691492184,26.82873462137481,2.1203049344135234,6.6872256531291026
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,10.986300515608193,7.54864158928486,34.516715345042286,49.19514214296025,1.8172990375620022,8.775206856002047
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,11.09338690040201,5.417644778398809,35.71664444778225,24.91569225616685,7.752141077559179,8.24086848316656
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,4.811748549767552,8.493119666399721,35.92767086098466,43.189818638154094,8.149083815498699,8.700233199219348
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,14.704056149749805,8.296979274431889,45.39126418469637,35.694971801501524,5.205810100847876,7.40113275677221
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,14.504902789233132,7.97935173244144,37.201781201055255,23.853872927755983,5.7090000729005395,5.187237732514913
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.4467394236680846,8.178338189650479,25.99757138124024,41.975759323538895,9.171979527604298,8.155935800050758
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,10.341957994509766,8.117107153172041,46.37611417492823,31.476741988324925,12.649720433037047,7.7845325028466155
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,10.174135137871822,8.605246695237188,47.24672961955342,40.54238243848559,8.495403928338872,6.7701919698764605
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,10.720510934675707,5.0066764745745775,34.500249887097056,47.05238502396213,14.552537748493275,8.914523951153901
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,4.559164378144063,6.4603360905146054,36.89234712450573,37.51720738631417,4.711866685788864,7.7398168147063
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.102063136313236,6.842662327792315,28.30609351747769,48.05934780131199,6.296583839041647,6.272138805501444
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,12.349188942109585,5.6422422344747245,43.981924367603696,41.06572554304349,3.8032387129321474,6.752431228168378
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,2.290168233114895,8.61923025003789,36.84508703073594,29.450546429325783,3.1275893176374256,7.869872149626797
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,12.327409440072671,8.968617974530746,41.85114347628426,32.0453490974658,3.807033098122188,5.061483559817257
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,13.376500569661177,7.500276586058545,24.73154033966966,22.56184008640418,6.700700374165871,7.547113218650564
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,14.251163433470742,8.1048441419856,46.36732863220183,31.37395906036958,11.69584860872717,5.1231842584902125
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,14.797946092568159,7.040481358199525,23.228431102030605,19.383870612564735,5.418010651982455,8.743103420213474
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,3.31128117721141,5.229216972380768,32.137808566609344,31.110086575531426,12.814751059290188,8.886236168376879
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,2.056912451645738,5.798360486659098,39.02102527687006,44.32098658596484,4.060412856549466,7.947839595992342
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,5.737042188605698,7.417163040633544,40.844859437317794,28.765133496180354,13.533871961399665,5.782279690494327
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,5.838661858880718,6.226850675059809,34.63458377557656,37.26046173039406,2.1452018891787845,7.206659657891996
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,9.396623983707924,8.05859337856593,41.12968091576475,39.392056864874206,5.998907726126876,7.628847214956572
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,7.839906301295776,6.974743858901189,40.93796787845037,42.0559607209607,9.938244699719618,8.571321118277924
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.8861936561612092,5.013527077062168,30.362261510960167,45.47543282770329,3.320148782930737,7.103001794052625
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,4.0003984874029825,8.189217267989996,19.945901479211532,20.528622737679655,6.221495988060068,7.337063913905377
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,4.082484630168604,6.8979354996845155,45.3104539838807,35.94044893029317,10.96840698818444,6.700624215581252
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,14.15742821177872,8.827808733126378,45.902116184511996,22.1806863453382,7.566297444960866,6.892917607758712
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,4.193365996843882,5.452052372293,23.547264438702243,25.045344007968723,10.292897614295056,8.258011732183899
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,4.076524792744223,6.023919041545918,20.108092976059858,37.34141648687128,6.972096737666359,7.220146040462218
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,7.070081501475702,6.809001739714793,27.19130341855047,29.065459433066295,6.355854244976077,6.098061503984959
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,3.8416384042943443,5.76655301330517,20.417427075639917,46.27940290316839,1.8565971539930106,8.691491409442342
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,9.314411722714047,7.857773564533344,44.41131778033849,33.5723522560003,8.434552364981576,8.71692016206195
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,1.0,9.0
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.0,5.0,40.619395643607184,26.678819741034328,13.899932933201013,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.513465145911242,5.0,38.54652997336621,40.40239581056497,1.4234353611757917,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,19.05,1.0,9.0
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,50.0,1.0,5.0
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,50.0,15.0,9.0
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,15.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,14.283604226782751,5.006459928402689,21.60620759428686,45.91364694667819,13.97418992107708,6.7178088091211
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,3.6214692661792944,5.0,20.7950692373525,45.024579671120456,13.923909525697441,8.674953527276493
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,6.696095915766664,5.0,29.575352970312895,44.84915581927213,1.9608213714924394,5.168238440149898
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,21.955874984083298,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.53300609555628,5.066782275064249,26.82602101337236,39.5800340989487,2.9556994854292045,7.827380064967411
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.8878391344469136,5.07342249979022,37.48664821788257,48.121557890319956,13.274032580276467,7.034739822322127
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.4234239316568513,5.032724819173221,42.60810445210429,33.704801475735984,7.286424857074247,5.313603560759142
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.4769591977952925,6.071564338227682,39.81999527121322,22.952137765791036,5.0046709000110186,6.0845455183024235
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0450727794579382,5.264828906385279,26.491677104533487,36.05834004168894,1.4445275952904404,7.392742939862985
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.3865702641217614,5.252033046215346,26.28051322466175,36.070085051595555,1.0214174855870624,5.975658668064857
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,4.039412785893347,5.488647624616265,47.56284155762032,41.95128341121208,9.042875249420494,6.081776838238423
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.259321490807016,5.0000500077697785,25.046923246876865,30.904029639164044,2.853503875885997,8.914744874778425
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,1.0593637625594483,5.061336571093691,38.00510238319932,45.11063491300665,12.38215126270335,5.151086603024144
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,5.166714612945691,7.973584750022686,47.50426292925144,45.59069283195989,5.639939436378762,7.762982303650015
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,5.110693621695793,5.038731222859735,19.128664897695558,46.01982225447188,13.815361920097846,7.110908769867956
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,1.5041521921557053,6.500025076109887,43.38171478865028,41.99214627300935,3.487275488859413,6.980011516614468
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.281258502935814,5.286005657770598,46.63824728119361,45.31955704915822,8.2234805305088,7.517354262957583
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,11.683669307162422,6.221930755093357,19.517553081879722,35.77532564085935,14.788860274129476,7.632127463458313
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.325413806436619,5.641771300475981,47.422076280885825,38.324057960094926,1.9588236976384805,5.3080833919672745
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.0648089995648835,6.548177444205403,43.17654727953371,47.285680472693834,4.465239164643772,6.570956751325779
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.3340174685731923,6.668780566479087,37.6632649336524,40.21867969418611,3.9591206125145213,6.630699291757242
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,14.693675239348122,5.0,47.45472564561951,35.788329931785356,11.05143614583312,7.290955895823614
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,1.0,5.0
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,9.742869325965719,6.306375813099684,43.90310968068389,30.27545837460385,8.630350013459893,5.5634597146445754
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,6.530840986887811,5.829598664768484,50.0,32.05010848632608,13.019374721725791,8.045972392777966
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,9.520812343522143,5.092622566493127,47.39120347778211,34.792736427629336,5.32570307828136,8.999894258331503
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,7.934049140301263,5.85121423022975,20.828364513153268,44.456456015353496,7.084515307426544,5.283069356076196
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,7.747056744085163,5.165326443557872,48.509903371572676,47.538671510554316,13.490272379035389,7.3625346583301745
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,6.196139972567549,6.5637230918777325,21.9564701785326,48.26700624527885,2.7691157027490414,5.3239568233885795
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,8.695467601062111,5.949455806297722,26.902772882109502,48.11426895375171,8.863963899573628,5.143002391581211
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,13.012712881567195,5.002324870613702,35.13045461439522,31.335855860684664,10.287585526888238,7.008528853052621
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.6359129114067987,5.366624644155991,25.365520039838508,32.272354487275635,8.080649299013915,6.078629839795357
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,12.39607797762038,7.424163310692025,36.07358218446858,34.33109664373359,8.99799787639838,5.744017621103546
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,5.258815316368397,8.121368890956402,36.56188477760189,20.295388875716007,14.139228129498207,7.54686213973835
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,3.034607362961294,6.364723738564274,21.204205121993965,42.969006757886916,12.846067566826614,7.152814592271348
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,10.42394826850122,6.45473969435215,21.95227127933258,46.958028852557405,14.974073033037872,5.840041196107855
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.56079538619098,6.224650233339911,38.91956299398381,45.2057411352517,9.228986245473642,6.531082490621556
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.850553152903482,5.541597301046315,42.78787278921734,38.76345594423597,5.452011556032506,7.228253003005332
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,8.851796580589703,5.580246741012022,37.2158710058023,36.8645114849795,3.8066336527621782,6.954351655371336
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,4.859781118776752,6.216531859772461,35.848170107006126,36.591612112396675,4.886333711283624,8.666400276573558
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,12.588939294655061,8.422641090114885,36.58845196271844,19.726076095376374,5.503513583644942,5.563824439531867
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,9.954797440779272,8.039789807818305,43.710879095710034,43.21229322644511,12.49913903193174,8.576371766117743
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,47.31077656584776,50.0,5.043673589765717,8.919957702051128
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,38.78714336108767,19.05,13.810671660972346,7.418316648564353
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0356915034353733,5.108377132564783,48.580958544556054,34.40964225279167,3.077280690893531,5.995796851813793
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.17932952567935,5.706827595829964,36.58256691121496,22.074134801188485,7.1539883110672235,7.05232110619545
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0603738836944103,5.600597556680441,31.04935909663327,21.84360237075016,1.4031397551298141,7.6167008727788925
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.5525045227259398,5.083368755877018,41.873540699435395,39.461280196160075,2.1032349728047848,8.878445204347372
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,3.3116961419582367,5.132366601377726,49.440494913235305,36.97314375252463,5.721495082601905,5.398118894547224
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.4808235075324774,5.471142545342445,37.51067605996504,37.490609526913616,7.809885736554861,6.020331505686045
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,9.277075108140707,6.28845577314496,25.505934634478763,38.50897233001888,4.477007672190666,7.867828819900751
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,1.6701309867203236,5.055407926440239,40.105166535405445,47.5128718927037,10.414943652227521,8.43102154135704
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,45.58178091398803,50.0,1.0,5.0
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,14.508548767387259,6.964591774442594,24.13603121190358,26.002999332048145,14.259489017334776,8.249963517234354
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,9.595134148470482,5.849830787447541,31.791095478133563,27.981873083195,11.62585440047407,8.073034298316607
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,10.52798815577118,5.800156132674017,33.1824486871351,28.203372246023275,13.314606284913827,7.373394522514741
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,3.186819463405922,6.198856256874509,41.66757475943268,45.53194722510206,7.909880831108691,5.619647750108528
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,6.924356738461972,5.929090139998697,32.10126587289436,26.995713463675802,12.637399889838637,9.0
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,11.999851781367317,5.976202175622563,47.864466560244296,23.358903674595922,10.50427859051643,8.633198859944553
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.618208289572593,29.971178300346825,50.0,3.6031999473640655,7.864004249255467
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,14.538043979279767,7.550254740194531,30.316673662030205,29.699185030637736,15.0,7.605025422712936
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.2106817308036637,5.075460085854305,49.80392000564225,33.67972703451189,5.88342364151446,8.651684969746803
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.428451421497669,5.0,32.30052318763039,47.561164226795384,7.383079915884052,5.579652371096822
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,9.598811965269123,8.331446222703955,26.391794241090096,36.602153296840314,6.328238470545073,8.403681671160589
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,3.5712212526935483,6.003400557258836,44.50319589145258,42.21279752885237,4.3743207460554725,8.923093838354099
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,7.744726625055331,5.170623552492309,32.403716956778204,47.63078893082865,5.688966145124816,5.160414552259816
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,3.1542784949794878,5.536359548647067,25.893932605860094,37.71877411889832,6.536668900934059,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.2948191718415722,5.127888914413825,44.70763978235183,23.032665174857403,10.62234140665136,7.824020899053876
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.788849431439783,5.495625462605095,30.35066926446859,40.790704794474266,3.522676763688127,5.090961286393963
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,1.7899585963046825,5.0,19.05,46.9467573909878,8.778640653680997,5.069697788862628
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,50.0,1.0,5.0
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,7.810366568319214,7.170405131448773,28.05972721545734,30.478894627935166,7.862940024506391,6.471060192449961
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,6.552677741225229,6.379367314037455,21.64385786556653,23.039132163099712,2.7528308706362976,7.581260625459802
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,14.621286981438935,7.036839020142177,21.47563634890371,23.906047086711855,13.155200585917955,7.7338446858330325
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,7.530737762899218,5.17396061966898,49.23255825428545,47.899244172160046,3.821508316453972,5.243377197283379
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,7.77220102163939,5.655583136756839,22.17582565298829,34.61008623686091,13.722840097084221,6.582610701532444
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,11.47674205254673,8.985529992947926,44.56375683019749,19.259124408790694,6.433698237229005,6.08262438145509
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,5.876392888812276,5.541521529291568,21.640821670702987,28.02313153184207,8.745328864883138,8.186423425541902
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,7.209249173727011,6.220530800274603,47.56053018449692,33.7486918442018,5.880121945369988,5.678807720230786
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,5.460688816712548,5.819993742873796,48.71189356989699,47.55320102681035,4.888123040057185,5.770425583154589
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,5.456331569580733,7.038665136654192,44.39339998733551,39.34681642863573,6.672509262052962,8.771910096633846
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,14.587882743418202,8.457353935356117,25.643237973183158,26.607482901362488,3.391177726120241,5.982745321307155
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,5.578324213576259,6.322756019176138,30.818470569462825,34.36905667215932,6.634440184954995,5.160116079246874
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.9267071737622719,8.772610286320898,40.27650130965611,35.74337031912069,9.584317587447092,6.905526282582686
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,2.9257108749635603,6.4352682269400905,26.566853046299542,28.40543378795926,7.584267072983295,7.9142893309379545
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,11.897586245319609,5.474633546018985,26.27701187187628,32.84945299071224,13.764027547151654,5.520238625884933
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.3910570116534275,5.965146398371353,47.028416892741404,46.60113120026647,1.9098517881743693,5.373046667567778
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,2.052027259565524,6.307445231761285,38.61805878077371,43.29340126864963,1.805563425453809,8.57133492882511
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,2.336106982989496,5.1594752402604165,24.96625392639627,47.95673130286218,3.044205880995034,5.754913086235764
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,8.047056939054213,6.696104005009174,32.995736314226804,23.212903317852746,2.3957086211070737,5.357321834689148
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.300840948824536,6.001233814156085,47.1099272216568,46.44626526986843,1.806336577675546,5.344656355917729
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,2.4953982087880275,5.171246051640959,25.01962100277804,47.39972983262117,3.0616190163251034,5.809930263444453
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.485611626187499,5.942947599926591,46.894687131856124,46.73737404168959,2.014679684843876,5.450822398032151
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,2.1375525855189785,5.151884817804855,24.86756077748095,48.5275800089308,3.02324387062257,5.6129503461083035
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.50251768177426,5.9313274523199055,46.99602881349178,46.790025758990566,2.03905187433821,5.182010904149803
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.9305355092395422,6.165188873502168,37.7002658700903,43.02294003862645,1.8855879022921875,8.509977629040707
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,2.222373986900272,6.487086182336138,39.970951686619024,43.6612074365193,1.6957613988360514,8.663585240316992
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,3.825913963919003,5.908531086650869,48.21895154691167,46.082834202244506,1.3210425947213413,5.439823163472761
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.370473722323328,6.157247488194328,46.16507217928068,46.203457016222714,1.837725500988307,5.518352030008058
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.877662913014248,5.692775280450153,47.34238774522124,47.650460362242264,2.495759240338592,5.411901759555684
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,33.04811595689331,35.70782965644404,9.059345985244311,8.580588836230868
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,15.0,9.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.561354308511811,5.0,47.49911667435657,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,19.05,6.726350502230231,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,50.0,50.0,15.0,5.0
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.0,5.0,19.189889419710898,50.0,1.0,5.0
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.0,5.0,19.05,50.0,1.0,9.0
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.0660950943551195,6.402669326644176,28.63279247382416,49.60188898158369,10.90856124591518,7.783750816009162
